"fantasypros_id","player_name","pos","team","player_bye_week","rank","tier","position_rank","position_tier","gsis_id"
"18290","T.J. Hockenson","TE","MIN","7",50,5,4,2,"00-0035229"
"17269","Mark Andrews","TE","BAL","8",51,5,5,2,"00-0034753"
"13943","Mike Davis","RB","FA",NA,52,5,21,4,"00-0032063"
"19252","Brandon Aiyuk","WR","SF","6",53,5,24,4,"00-0036261"
"17233","Lamar Jackson","QB","BAL","8",54,5,4,1,"00-0034796"
"17251","Myles Gaskin","RB","MIN","7",55,5,22,4,"00-0035311"
"20164","Kyle Pitts","TE","ATL","6",56,5,6,2,"00-0036970"
"18588","Darrell Henderson Jr.","RB","FA",NA,57,5,23,4,"00-0035664"
"16425","Kareem Hunt","RB","FA",NA,58,5,24,4,"00-0033923"
"15600","Dak Prescott","QB","DAL","7",59,5,5,2,"00-0033077"
"18627","Chase Claypool","WR","FA",NA,60,5,25,5,"00-0036326"
"19201","Jerry Jeudy","WR","CLE","13",61,5,26,5,"00-0036407"
"18230","Damien Harris","RB","FA",NA,62,5,25,4,"00-0035657"
"17496","Chase Edmonds","RB","TB","9",63,5,26,4,"00-0034681"
"15688","Robbie Chosen","WR","MIA","14",64,5,27,5,"00-0032688"
"12127","Odell Beckham Jr.","WR","MIA","14",65,5,28,5,"00-0031235"
"16427","JuJu Smith-Schuster","WR","KC","12",66,5,29,5,"00-0033857"
"22739","Javonte Williams","RB","DEN","11",67,5,27,5,"00-0036997"
"11180","Russell Wilson","QB","PIT","7",68,5,6,2,"00-0029263"
"15547","Tyler Boyd","WR","TEN","13",69,5,30,5,"00-0033009"
"17253","Courtland Sutton","WR","DEN","11",70,5,31,5,"00-0034348"
"9001","Aaron Rodgers","QB","NYJ","6",71,5,7,2,"00-0023459"
"16488","Kenny Golladay","WR","FA",NA,72,5,33,5,"00-0033932"
"19788","Ja'Marr Chase","WR","CIN","10",73,5,32,5,"00-0036900"
"18635","Justin Herbert","QB","LAC","7",74,5,8,2,"00-0036355"
"14338","Raheem Mostert","RB","MIA","14",75,6,28,5,"00-0031687"
"12122","Brandin Cooks","WR","DAL","7",76,6,34,5,"00-0031236"
"17527","Noah Fant","TE","SEA","9",77,6,7,2,"00-0035644"
"16385","Corey Davis","WR","FA",NA,78,6,35,5,"00-0033871"
"12095","Logan Thomas","TE","FA",NA,79,6,8,2,"00-0031260"
"18244","Deebo Samuel Sr.","WR","SF","6",80,6,36,5,"00-0035719"
"9603","Tom Brady","QB","FA",NA,81,6,9,2,"00-0019596"
"19221","Laviska Shenault Jr.","WR","SEA","9",82,6,37,5,"00-0036268"
"13903","Melvin Gordon III","RB","FA",NA,83,6,29,5,"00-0032144"
"19425","Trey Sermon","RB","IND","14",84,6,30,5,"00-0036984"
"9808","Antonio Brown","WR","FA",NA,85,6,38,5,"00-0027793"
"11174","Ryan Tannehill","QB","FA",NA,86,6,10,3,"00-0029701"
"19222","DeVonta Smith","WR","PHI","14",87,6,39,5,"00-0036912"
"17243","Ronald Jones II","RB","FA",NA,88,6,31,5,"00-0034816"
"17292","DJ Chark Jr.","WR","LAC","7",89,6,40,5,"00-0034777"
"19275","Jalen Hurts","QB","PHI","14",90,6,11,3,"00-0036389"
"12128","Jarvis Landry","WR","FA",NA,91,6,41,6,"00-0031382"
"15629","William Fuller V","WR","FA",NA,92,6,42,6,"00-0033127"
"17270","Dallas Goedert","TE","PHI","14",93,6,9,3,"00-0034351"
"9451","Matthew Stafford","QB","LAR","11",94,6,12,3,"00-0026498"
"16502","Robert Tonyan","TE","MIN","7",95,6,10,3,"00-0033757"
"15623","Tyler Higbee","TE","LAR","11",96,6,11,3,"00-0033110"
"16447","James Conner","RB","ARI","12",97,6,32,5,"00-0033553"
"15637","Kenyan Drake","RB","FA",NA,98,6,33,5,"00-0033118"
"16424","Jamaal Williams","RB","NO","6",99,6,34,5,"00-0033948"
"19263","Zack Moss","RB","CIN","10",100,6,36,5,"00-0036251"
"16378","Leonard Fournette","RB","FA",NA,101,6,38,6,"00-0033856"
"19278","Michael Pittman Jr.","WR","IND","14",102,6,43,6,"00-0036252"
"17297","Nyheim Hines","RB","CLE","13",103,6,35,5,"00-0034367"
"19196","Joe Burrow","QB","CIN","10",104,6,13,3,"00-0036442"
"22728","Michael Carter","RB","ARI","12",105,6,37,5,"00-0036924"
"16377","Mike Williams","WR","NYJ","6",106,6,44,6,"00-0033536"
"11215","Marvin Jones Jr.","WR","FA",NA,107,7,45,6,"00-0029293"
"17272","Mike Gesicki","TE","CIN","10",108,7,12,3,"00-0034829"
"17259","Michael Gallup","WR","FA",NA,109,7,46,6,"00-0034764"
"16460","Jonnu Smith","TE","MIA","14",110,7,13,3,"00-0033858"
"19358","AJ Dillon","RB","GB","13",111,7,39,6,"00-0036265"
"18280","Devin Singletary","RB","NYG","10",112,7,40,6,"00-0035250"
"16434","Curtis Samuel","WR","BUF","7",113,7,47,6,"00-0033282"
"19810","Darnell Mooney","WR","ATL","6",114,7,48,6,"00-0036309"
"9444","Matt Ryan","QB","FA",NA,115,7,15,3,"00-0026143"
"19780","Trevor Lawrence","QB","JAC","7",116,7,14,3,"00-0036971"
"19790","Jaylen Waddle","WR","MIA","14",117,7,49,6,"00-0036613"
"11177","Kirk Cousins","QB","ATL","6",118,7,16,3,"00-0029604"
"18705","Tony Pollard","RB","TEN","13",119,7,41,6,"00-0035261"
"13948","David Johnson","RB","FA",NA,120,7,45,6,"00-0032187"
"12195","James White","RB","FA",NA,121,7,42,6,"00-0031062"
"16230","J.D. McKissic","RB","FA",NA,122,7,44,6,"00-0032602"
"15528","Michael Thomas","WR","FA",NA,123,7,50,6,"00-0032765"
"17309","Sony Michel","RB","FA",NA,124,7,43,6,"00-0034845"
"18226","Marquise Brown","WR","KC","12",125,7,52,6,"00-0035662"
"18598","Jakobi Meyers","WR","LV","8",126,7,51,6,"00-0034960"
"13897","DeVante Parker","WR","FA",NA,127,7,53,6,"00-0031547"
"17498","Phillip Lindsay","RB","FA",NA,128,7,46,6,"00-0034109"
"19198","Tua Tagovailoa","QB","MIA","14",129,7,17,4,"00-0036212"
"17237","Baker Mayfield","QB","TB","9",130,7,18,4,"00-0034855"
"15561","Hunter Henry","TE","NE","14",131,7,15,3,"00-0033090"
"17606","Russell Gage","WR","FA",NA,132,7,54,6,"00-0034411"
"16459","Gerald Everett","TE","CHI","10",133,7,16,4,"00-0033895"
"9721","Rob Gronkowski","TE","FA",NA,134,7,17,4,"00-0027656"
"16411","Evan Engram","TE","JAC","7",135,7,14,3,"00-0033881"
"20114","Elijah Moore","WR","CLE","13",136,7,55,6,"00-0036980"
"11644","Giovani Bernard","RB","FA",NA,137,7,47,6,"00-0030456"
"11459","Cole Beasley","WR","FA",NA,138,7,57,7,"00-0029000"
"19229","Cole Kmet","TE","CHI","10",139,7,18,4,"00-0036290"
"9545","Ryan Fitzpatrick","QB","FA",NA,140,8,20,4,"00-0023682"
"15581","Austin Hooper","TE","NE","14",141,8,19,4,"00-0032392"
"9039","Ben Roethlisberger","QB","FA",NA,142,8,19,4,"00-0022924"
"18587","Mecole Hardman Jr.","WR","KC","12",143,8,56,6,"00-0035140"
"19207","Henry Ruggs III","WR","FA",NA,144,8,58,7,"00-0036357"
"15569","Sterling Shepard","WR","TB","9",145,8,59,7,"00-0032385"
"13926","Tevin Coleman","RB","FA",NA,146,8,48,6,"00-0032058"
"19781","Justin Fields","QB","PIT","7",147,8,21,4,"00-0036945"
"13891","Jameis Winston","QB","CLE","13",148,8,22,4,"00-0031503"
"18621","Alexander Mattison","RB","LV","8",149,8,49,6,"00-0034972"
"9265","Jared Cook","TE","FA",NA,150,8,21,4,"00-0027061"
"16638","Blake Jarwin","TE","FA",NA,151,8,20,4,"00-0033658"
"13969","Nelson Agholor","WR","BAL","8",152,8,61,7,"00-0031549"
"12092","Derek Carr","QB","NO","6",153,8,23,4,"00-0031280"
"19219","Jalen Reagor","WR","NE","14",154,8,60,7,"00-0036387"
"19505","Marquez Callaway","WR","FA",NA,155,8,62,7,"00-0036219"
"11689","Zach Ertz","TE","WAS","9",156,8,22,4,"00-0030061"
"8280","Los Angeles Rams","DST","LAR","11",157,8,1,1,NA
"19796","Rondale Moore","WR","ATL","6",158,8,63,7,"00-0036936"
"8240","Pittsburgh Steelers","DST","PIT","7",159,8,3,1,NA
"16787","Anthony Firkser","TE","NYJ","6",160,8,23,4,"00-0033455"
"22679","Zach Wilson","QB","DEN","11",161,8,27,4,"00-0037013"
"23242","Terrace Marshall Jr.","WR","SF","6",162,8,64,7,"00-0036955"
"18634","Bryan Edwards","WR","FA",NA,163,8,66,7,"00-0036365"
"20082","Trey Lance","QB","DAL","7",164,8,24,4,"00-0037012"
"18463","Parris Campbell","WR","PHI","14",165,8,65,7,"00-0035639"
"9707","Emmanuel Sanders","WR","FA",NA,166,8,67,7,"00-0027685"
"8020","Baltimore Ravens","DST","BAL","8",167,8,5,2,NA
"8310","Washington Commanders","DST","WAS","9",168,8,2,1,NA
"19398","Gabe Davis","WR","JAC","7",169,8,68,7,"00-0036196"
"17236","Sam Darnold","QB","MIN","7",170,8,26,4,"00-0034869"
"18232","Daniel Jones","QB","NYG","10",171,8,25,4,"00-0035710"
"15520","Carson Wentz","QB","KC","12",172,8,28,4,"00-0032950"
"8290","Tampa Bay Buccaneers","DST","TB","9",173,8,4,2,NA
"17308","Rashaad Penny","RB","FA",NA,174,8,50,7,"00-0034750"
"8270","San Francisco 49ers","DST","SF","6",175,8,6,2,NA
"23310","Kenneth Gainwell","RB","PHI","14",176,8,52,7,"00-0036919"
"13976","Jamison Crowder","WR","WAS","9",177,8,69,7,"00-0031941"
"11465","Justin Tucker","K","BAL","8",178,8,1,1,"00-0029597"
"8130","Indianapolis Colts","DST","IND","14",179,8,8,3,NA
"19423","Adam Trautman","TE","DEN","11",180,8,24,4,"00-0036422"
"12105","Carlos Hyde","RB","FA",NA,181,8,53,7,"00-0031045"
"19636","Ty'Son Williams","RB","FA",NA,182,9,51,7,"00-0036457"
"17261","Tre'Quan Smith","WR","DET","9",183,9,70,7,"00-0034765"
"19794","Rashod Bateman","WR","BAL","8",184,9,71,7,"00-0036550"
"16712","Harrison Butker","K","KC","12",185,9,2,1,"00-0033303"
"12143","Eric Ebron","TE","FA",NA,186,9,25,4,"00-0031387"
"8180","New England Patriots","DST","NE","14",187,9,7,3,NA
"17514","Darrel Williams","RB","FA",NA,188,9,55,7,"00-0034301"
"22726","Rhamondre Stevenson","RB","NE","14",189,9,56,7,"00-0036875"
"19799","Amon-Ra St. Brown","WR","DET","9",190,9,72,7,"00-0036963"
"12334","Damien Williams","RB","FA",NA,191,9,54,7,"00-0030874"
"16910","Younghoe Koo","K","ATL","6",192,9,3,1,"00-0033702"
"13953","Malcolm Brown","RB","FA",NA,193,9,57,7,"00-0031806"
"8030","Buffalo Bills","DST","BUF","7",194,9,9,3,NA
"19449","Salvon Ahmed","RB","FA",NA,195,9,58,7,"00-0036020"
"17268","Christian Kirk","WR","JAC","7",196,9,73,7,"00-0034775"
"9857","A.J. Green","WR","FA",NA,197,9,74,7,"00-0027942"
"11345","Greg Zuerlein","K","NYJ","6",198,9,4,2,"00-0029621"
"17300","Justin Jackson","RB","FA",NA,199,9,59,7,"00-0034440"
"14324","Tyrell Williams","WR","FA",NA,200,9,75,7,"00-0032160"
"8150","Kansas City Chiefs","DST","KC","12",201,9,11,3,NA
"8190","New Orleans Saints","DST","NO","6",202,9,14,3,NA
"18406","Ty Johnson","RB","BUF","7",203,9,60,7,"00-0035537"
"17533","Jason Sanders","K","MIA","14",204,9,5,2,"00-0034794"
"8090","Denver Broncos","DST","DEN","11",205,9,10,3,NA
"17283","Hayden Hurst","TE","LAC","7",206,9,26,4,"00-0034830"
"17612","Boston Scott","RB","PIT","7",207,9,61,7,"00-0034414"
"17528","Marquez Valdes-Scantling","WR","BUF","7",208,9,76,8,"00-0034272"
"8160","Miami Dolphins","DST","MIA","14",209,9,13,3,NA
"9902","Randall Cobb","WR","FA",NA,210,9,79,8,"00-0028002"
"18706","Darius Slayton","WR","NYG","10",211,9,78,8,"00-0035535"
"19760","Tyler Bass","K","BUF","7",212,9,6,2,"00-0036162"
"8070","Cleveland Browns","DST","CLE","13",213,9,12,3,NA
"15501","Jared Goff","QB","DET","9",214,9,29,5,"00-0033106"
"11206","T.Y. Hilton","WR","FA",NA,215,9,80,8,"00-0029608"
"19469","Rodrigo Blankenship","K","FA",NA,216,9,8,2,"00-0035849"
"12118","Sammy Watkins","WR","FA",NA,217,9,77,8,"00-0031325"
"19792","Chuba Hubbard","RB","CAR","13",218,9,62,7,"00-0036555"
"8250","Los Angeles Chargers","DST","LAC","7",219,9,15,4,NA
"9872","Mark Ingram II","RB","FA",NA,220,9,63,7,"00-0027966"
"9443","Matt Prater","K","ARI","12",221,9,9,2,"00-0023853"
"20156","Mac Jones","QB","JAC","7",222,9,31,5,"00-0036972"
"9549","Ryan Succop","K","FA",NA,223,9,7,2,"00-0026968"
"8050","Chicago Bears","DST","CHI","10",224,9,16,4,NA
"16444","Marlon Mack","RB","FA",NA,225,9,64,7,"00-0033951"
"12088","Teddy Bridgewater","QB","FA",NA,226,9,30,5,"00-0031237"
"9534","Robbie Gould","K","FA",NA,227,9,11,3,"00-0023252"
"18631","Dawson Knox","TE","BUF","7",228,9,27,5,"00-0035689"
"14003","Jason Myers","K","SEA","9",229,9,10,3,"00-0031492"
"8110","Green Bay Packers","DST","GB","13",230,9,17,4,NA
"16450","Tarik Cohen","RB","FA",NA,231,9,65,7,"00-0033556"
"17301","Allen Lazard","WR","NYJ","6",232,9,81,8,"00-0034521"
"11821","Latavius Murray","RB","FA",NA,233,9,66,7,"00-0030513"
"19418","Darrynton Evans","RB","BUF","7",234,9,69,7,"00-0036297"
"12209","Jerick McKinnon","RB","FA",NA,235,9,67,7,"00-0031376"
"8170","Minnesota Vikings","DST","MIN","7",236,9,19,4,NA
"8260","Seattle Seahawks","DST","SEA","9",237,9,18,4,NA
"19267","KJ Hamler","WR","BUF","7",238,9,82,8,"00-0036412"
"18345","Hunter Renfrow","WR","FA",NA,239,10,83,8,"00-0034983"
"16422","Wayne Gallman Jr.","RB","FA",NA,240,10,68,7,"00-0033950"
"9433","Mason Crosby","K","FA",NA,241,10,13,3,"00-0025580"
"17143","Dan Arnold","TE","FA",NA,242,10,28,5,"00-0034011"
"16380","O.J. Howard","TE","FA",NA,243,10,29,5,"00-0033879"
"13274","Brandon McManus","K","FA",NA,244,10,15,3,"00-0029822"
"17420","Daniel Carlson","K","LV","8",245,10,14,3,"00-0034161"
"17536","Chris Herndon IV","TE","FA",NA,246,10,30,5,"00-0034766"
"19483","Van Jefferson","WR","PIT","7",247,10,84,8,"00-0036415"
"20130","Nico Collins","WR","HOU","10",248,10,85,8,"00-0036554"
"19445","Joshua Kelley","RB","FA",NA,249,10,70,8,"00-0036370"
"15555","Devontae Booker","RB","FA",NA,250,10,71,8,"00-0032972"
"8230","Philadelphia Eagles","DST","PHI","14",251,10,21,4,NA
"16439","Josh Reynolds","WR","DEN","11",252,10,86,8,"00-0033943"
"13029","Chris Boswell","K","PIT","7",253,10,16,3,"00-0031136"
"16540","Jake Elliott","K","PHI","14",254,10,18,4,"00-0033787"
"9186","DeSean Jackson","WR","FA",NA,255,10,87,8,"00-0026189"
"19482","Tony Jones Jr.","RB","FA",NA,256,10,72,8,"00-0035860"
"20119","Kadarius Toney","WR","CLE","13",257,10,89,8,"00-0036913"
"8000","Arizona Cardinals","DST","ARI","12",258,10,20,4,NA
"16556","Tim Patrick","WR","DET","9",259,10,90,8,"00-0033375"
"19344","Denzel Mims","WR","FA",NA,260,10,88,8,"00-0036255"
"11818","Dustin Hopkins","K","CLE","13",261,10,17,4,"00-0030098"
"8200","New York Giants","DST","NYG","10",262,10,22,4,NA
"18545","Matt Gay","K","IND","14",263,10,12,3,"00-0035269"
"8300","Tennessee Titans","DST","TEN","13",264,10,23,5,NA
"12208","Jimmy Garoppolo","QB","LAR","11",265,10,32,5,"00-0031345"
"18609","Benny Snell Jr.","RB","FA",NA,266,10,73,8,"00-0035217"
"10007","Tyrod Taylor","QB","NYJ","6",267,10,33,5,"00-0028118"
"9712","Jimmy Graham","TE","FA",NA,268,10,31,5,"00-0027696"
"8210","New York Jets","DST","NYJ","6",269,10,25,5,NA
"14327","Josh Lambo","K","FA",NA,270,10,19,4,"00-0032087"
"17255","Anthony Miller","WR","BAL","8",271,10,91,8,"00-0034353"
"11987","Jack Doyle","TE","FA",NA,272,10,32,5,"00-0030181"
"16423","Samaje Perine","RB","KC","12",273,10,74,8,"00-0033526"
"11645","Le'Veon Bell","RB","FA",NA,274,10,77,8,"00-0030496"
"19396","Quintez Cephus","WR","FA",NA,275,10,92,8,"00-0036277"
"8080","Dallas Cowboys","DST","DAL","7",276,10,26,5,NA
"17254","James Washington","WR","FA",NA,277,10,93,8,"00-0034676"
"19366","Anthony McFarland Jr.","RB","FA",NA,278,10,76,8,"00-0036336"
"16972","Zach Pascal","WR","ARI","12",279,10,95,8,"00-0033251"
"17058","Matt Breida","RB","FA",NA,280,10,75,8,"00-0033308"
"19298","Donovan Peoples-Jones","WR","DET","9",281,10,94,8,"00-0036233"
"16026","Wil Lutz","K","DEN","11",282,10,21,4,"00-0032569"
"17115","Taysom Hill","TE","NO","6",283,10,34,5,"00-0033357"
"9232","Graham Gano","K","NYG","10",284,10,20,4,"00-0026858"
"8140","Jacksonville Jaguars","DST","JAC","7",285,10,27,5,NA
"20113","Dyami Brown","WR","WAS","9",286,10,98,8,"00-0036626"
"15586","Rashard Higgins","WR","FA",NA,287,10,97,8,"00-0032977"
"19333","La'Mical Perine","RB","FA",NA,288,10,78,8,"00-0036269"
"20132","Amari Rodgers","WR","FA",NA,289,10,96,8,"00-0036991"
"15756","Ka'imi Fairbairn","K","HOU","10",290,10,23,4,"00-0032726"
"17066","Kendrick Bourne","WR","NE","14",291,10,99,8,"00-0033307"
"8010","Atlanta Falcons","DST","ATL","6",292,10,28,5,NA
"17349","Dalton Schultz","TE","HOU","10",293,10,35,5,"00-0034383"
"20163","Pat Freiermuth","TE","PIT","7",294,10,34,5,"00-0036894"
"18026","Jeff Wilson Jr.","RB","MIA","14",295,10,79,8,"00-0034115"
"16864","Keelan Cole Sr.","WR","FA",NA,296,10,100,8,"00-0033681"
"9906","Kyle Rudolph","TE","FA",NA,297,11,33,5,"00-0027981"
"8040","Carolina Panthers","DST","CAR","13",298,11,24,5,NA
"19521","DeeJay Dallas","RB","ARI","12",299,11,80,8,"00-0036425"
"13975","Breshad Perriman","WR","FA",NA,300,11,103,9,"00-0032054"
"22785","Dee Eskridge","WR","MIA","14",301,11,102,9,"00-0036620"
"18612","Preston Williams","WR","FA",NA,302,11,101,9,"00-0035350"
"17687","Gus Edwards","RB","LAC","7",303,11,81,8,"00-0034184"
"22845","Joshua Palmer","WR","LAC","7",304,11,104,9,"00-0036988"
"13731","Cairo Santos","K","CHI","10",305,11,22,4,"00-0031203"
"12231","John Brown","WR","FA",NA,306,11,106,9,"00-0031051"
"18225","Drew Lock","QB","NYG","10",307,11,35,5,"00-0035704"
"9907","Andy Dalton","QB","CAR","13",308,11,36,5,"00-0027973"
"19351","Ke'Shawn Vaughn","RB","SF","6",309,11,82,8,"00-0036450"
"11655","Rex Burkhead","RB","FA",NA,310,11,84,8,"00-0030288"
"16120","Jalen Richard","RB","FA",NA,311,11,83,8,"00-0033025"
"17415","Jordan Akins","TE","CLE","13",312,11,36,6,"00-0034364"
"17250","Kalen Ballage","RB","FA",NA,313,11,85,8,"00-0034799"
"18714","Scotty Miller","WR","PIT","7",314,11,107,9,"00-0035298"
"18689","Austin Seibert","K","WAS","9",315,11,27,5,"00-0035145"
"18222","N'Keal Harry","WR","MIN","7",316,11,105,9,"00-0035624"
"16579","Mo Alie-Cox","TE","IND","14",317,11,37,6,"00-0033217"
"17598","Tyler Conklin","TE","NYJ","6",318,11,38,6,"00-0034270"
"19537","Larry Rountree III","RB","FA",NA,319,11,87,8,"00-0036650"
"17693","Michael Badgley","K","DET","9",320,11,33,5,"00-0034084"
"19361","Eno Benjamin","RB","FA",NA,321,11,86,8,"00-0036383"
"15665","Demarcus Robinson","WR","LAR","11",322,11,108,9,"00-0032775"
"17739","Byron Pringle","WR","FA",NA,323,11,109,9,"00-0034297"
"18835","Donald Parham Jr.","TE","DEN","11",324,11,40,6,"00-0035329"
"19028","Joey Slye","K","NE","14",325,11,32,5,"00-0035192"
"20088","Jermar Jefferson","RB","DET","9",326,11,88,9,"00-0036670"
"20155","Jaret Patterson","RB","LAC","7",327,11,89,9,"00-0036755"
"22797","Chris Evans","RB","CIN","10",328,11,91,9,"00-0036857"
"17490","Keke Coutee","WR","FA",NA,329,11,110,9,"00-0034366"
"16398","Deshaun Watson","QB","CLE","13",330,11,37,5,"00-0033537"
"18049","Will Dissly","TE","LAC","7",331,11,41,6,"00-0034159"
"19715","Quez Watkins","WR","PIT","7",332,11,111,9,"00-0036271"
"17387","Ian Thomas","TE","CAR","13",333,11,39,6,"00-0034365"
"18864","Olamide Zaccheaus","WR","WAS","9",334,11,115,9,"00-0035208"
"18804","Tyron Billy-Johnson","WR","FA",NA,335,11,113,9,"00-0035457"
"18804","Tyron Billy-Johnson","WR","FA",NA,335,11,113,9,"00-0035457"
"17497","Jordan Wilkins","RB","FA",NA,336,11,90,9,"00-0034400"
"14084","C.J. Uzomah","TE","FA",NA,337,11,42,6,"00-0032134"
"17130","Greg Ward","WR","FA",NA,338,11,112,9,"00-0033733"
"18409","Andy Isabella","WR","FA",NA,339,11,114,9,"00-0035527"
"13960","Tyler Kroft","TE","FA",NA,340,11,44,6,"00-0032214"
"23190","Jake Funk","RB","FA",NA,341,11,94,9,"00-0036860"
"23297","Evan McPherson","K","CIN","10",342,11,24,4,"00-0036854"
"19323","Kylin Hill","RB","FA",NA,343,11,93,9,"00-0036669"
"19389","Harrison Bryant","TE","LV","8",344,11,43,6,"00-0036232"
"22813","Elijah Mitchell","RB","SF","6",345,11,95,9,"00-0036567"
"16399","David Njoku","TE","CLE","13",346,11,45,6,"00-0033885"
"9869","Cam Newton","QB","FA",NA,347,11,38,6,"00-0027939"
"17245","Royce Freeman","RB","FA",NA,348,11,92,9,"00-0034838"
"18470","Travis Fulgham","WR","FA",NA,349,11,116,9,"00-0035592"
"13939","Duke Johnson Jr.","RB","FA",NA,350,11,96,9,"00-0032257"
"22762","Javian Hawkins","RB","TEN","13",351,12,98,9,"00-0036827"
"15585","Jordan Howard","RB","FA",NA,352,12,97,9,"00-0032780"
"19562","Juwan Johnson","TE","NO","6",353,12,46,6,"00-0036040"
"18941","Jalen Guyton","WR","LV","8",354,12,118,9,"00-0035414"
"14498","Adam Humphries","WR","FA",NA,355,12,119,9,"00-0032009"
"9573","Stephen Gostkowski","K","FA",NA,356,12,38,6,"00-0024333"
"18636","Miles Boykin","WR","FA",NA,357,12,117,9,"00-0035703"
"18561","Drew Sample","TE","CIN","10",358,12,47,6,"00-0035631"
"19058","Chase McLaughlin","K","TB","9",359,12,25,5,"00-0035358"
"16548","Zane Gonzalez","K","FA",NA,360,12,36,5,"00-0033862"
"8120","Houston Texans","DST","HOU","10",361,12,31,5,NA
"20126","Tutu Atwell","WR","LAR","11",362,12,120,9,"00-0036849"
"8060","Cincinnati Bengals","DST","CIN","10",363,12,30,5,NA
"8220","Las Vegas Raiders","DST","LV","8",364,12,29,5,NA
"18246","Albert Okwuegbunam Jr.","TE","PHI","14",365,12,48,6,"00-0036423"
"12108","Devonta Freeman","RB","FA",NA,366,12,101,9,"00-0031285"
"18480","Qadree Ollison","RB","FA",NA,367,12,99,9,"00-0035273"
"17247","Kerryon Johnson","RB","FA",NA,368,12,100,9,"00-0034349"
"18670","Tristan Vizcaino","K","FA",NA,369,12,26,5,"00-0034909"
"17647","Greg Joseph","K","DET","9",370,12,29,5,"00-0034450"
"13806","Cody Parkey","K","FA",NA,371,12,35,5,"00-0030850"
"8100","Detroit Lions","DST","DET","9",372,12,32,5,NA
