"fantasypros_id","player_name","pos","team","player_bye_week","rank","tier","position_rank","position_tier","gsis_id"
"19781","Justin Fields","QB","PIT","6",51,5,7,2,"00-0036945"
"16377","Mike Williams","WR","NYJ","7",52,5,29,4,"00-0033536"
"22982","Breece Hall","RB","NYJ","7",53,5,15,3,"00-0038120"
"18290","T.J. Hockenson","TE","MIN","13",54,5,3,1,"00-0035229"
"17268","Christian Kirk","WR","JAC","9",55,6,30,5,"00-0034775"
"22947","Dameon Pierce","RB","HOU","7",56,6,16,3,"00-0037258"
"14104","Darren Waller","TE","FA",NA,57,6,4,1,"00-0031610"
"23021","Kenneth Walker III","RB","SEA","5",58,6,17,3,"00-0038134"
"19278","Michael Pittman Jr.","WR","IND","11",59,6,31,5,"00-0036252"
"12119","Mike Evans","WR","TB","5",60,6,32,5,"00-0031408"
"18621","Alexander Mattison","RB","LV","13",61,6,18,4,"00-0034972"
"18283","Miles Sanders","RB","CAR","7",62,6,19,4,"00-0035243"
"23101","Jahan Dotson","WR","PHI","10",63,6,33,5,"00-0037741"
"18226","Marquise Brown","WR","KC","10",64,6,34,5,"00-0035662"
"19780","Trevor Lawrence","QB","JAC","9",65,6,8,2,"00-0036971"
"19245","J.K. Dobbins","RB","LAC","5",66,6,20,4,"00-0036158"
"19201","Jerry Jeudy","WR","CLE","5",67,6,35,5,"00-0036407"
"23891","Rachaad White","RB","TB","5",68,6,21,4,"00-0037256"
"22963","George Pickens","WR","PIT","6",69,6,36,5,"00-0037247"
"16447","James Conner","RB","ARI","14",70,6,22,4,"00-0033553"
"16499","George Kittle","TE","SF","9",71,6,5,2,"00-0033288"
"19268","Cam Akers","RB","HOU","7",72,6,23,4,"00-0036414"
"23107","Jordan Addison","WR","MIN","13",73,6,37,5,"00-0038994"
"22958","James Cook","RB","BUF","13",74,6,24,4,"00-0037248"
"17270","Dallas Goedert","TE","PHI","10",75,6,6,2,"00-0034351"
"22739","Javonte Williams","RB","DEN","9",76,7,25,4,"00-0036997"
"16421","Alvin Kamara","RB","NO","11",77,7,26,4,"00-0033906"
"17253","Courtland Sutton","WR","DEN","9",78,7,38,5,"00-0034348"
"19398","Gabe Davis","WR","JAC","9",79,7,39,5,"00-0036196"
"12122","Brandin Cooks","WR","DAL","7",80,7,40,5,"00-0031236"
"19217","Jonathan Taylor","RB","IND","11",81,7,28,4,"00-0036223"
"20164","Kyle Pitts","TE","ATL","11",82,7,7,2,"00-0036970"
"18239","David Montgomery","RB","DET","9",83,7,27,4,"00-0035685"
"23070","Jaxon Smith-Njigba","WR","SEA","5",84,7,41,5,"00-0038543"
"19210","D'Andre Swift","RB","CHI","13",85,7,29,4,"00-0036275"
"22916","Zay Flowers","WR","BAL","13",86,7,42,6,"00-0039064"
"22905","Treylon Burks","WR","TEN","7",87,7,43,6,"00-0037742"
"24333","Isiah Pacheco","RB","KC","10",88,7,30,4,"00-0037197"
"16427","JuJu Smith-Schuster","WR","KC","10",89,7,44,6,"00-0033857"
"16374","Dalvin Cook","RB","FA",NA,90,7,31,4,"00-0033893"
"15528","Michael Thomas","WR","FA",NA,91,7,45,6,"00-0032765"
"20114","Elijah Moore","WR","CLE","5",92,7,46,6,"00-0036980"
"19624","Antonio Gibson","RB","NE","11",93,7,32,5,"00-0036328"
"23905","Skyy Moore","WR","KC","10",94,7,47,6,"00-0038090"
"16398","Deshaun Watson","QB","CLE","5",95,7,9,3,"00-0033537"
"22763","Khalil Herbert","RB","CHI","13",96,7,33,5,"00-0036906"
"18232","Daniel Jones","QB","NYG","13",97,7,10,3,"00-0035710"
"15600","Dak Prescott","QB","DAL","7",98,7,11,3,"00-0033077"
"16411","Evan Engram","TE","JAC","9",99,8,8,2,"00-0033881"
"20163","Pat Freiermuth","TE","PIT","6",100,8,9,2,"00-0036894"
"18598","Jakobi Meyers","WR","LV","13",101,8,48,6,"00-0034960"
"19358","AJ Dillon","RB","GB","6",102,8,34,5,"00-0036265"
"19198","Tua Tagovailoa","QB","MIA","10",103,8,12,3,"00-0036212"
"19794","Rashod Bateman","WR","BAL","13",104,8,49,6,"00-0036550"
"20094","Brian Robinson Jr.","RB","WAS","14",105,8,35,5,"00-0037746"
"11177","Kirk Cousins","QB","ATL","11",106,8,13,3,"00-0029604"
"11687","Geno Smith","QB","SEA","5",107,8,14,3,"00-0030565"
"23123","Quentin Johnston","WR","LAC","5",108,8,50,6,"00-0038544"
"20130","Nico Collins","WR","HOU","7",109,8,51,6,"00-0036554"
"16423","Samaje Perine","RB","FA",NA,110,8,36,5,"00-0033526"
"24347","Anthony Richardson","QB","IND","11",111,8,15,3,"00-0039164"
